fips_code,State_name,County,Cases_7_day_count_change,cases_per_100K_7_day_count_change,new_cases_week_over_week_percent_change,percent_test_results_reported_positive_last_7_days,percent_test_results_reported_positive_last_7_days_7_day_count_change,total_test_results_reported_7_day_count_change,total_test_results_reported_7_day_count_change_per_100K,total_new_test_results_reported_week_over_week_percent_change,deaths_7_day_count_change,deaths_per_100K_7_day_count_change,new_deaths_week_over_week_percent_change,hotspot_history_last_14_days,numDaysDownward,population_density_2019,avg_hh_size,percent_uninsured_2019,poverty_rate_2019,percent_65_plus,percent_american_indian_ak_native,svi_rank,ccvi_score,aoc_continuum_status,report_date,case_death_start_date,case_death_end_date,testing_start_date,testing_end_date,hospital_data_collection_date,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cases_per_100k_14_day_count_change,percent_positive_14_day,school_composite,community_transmission_level,poverty_rate_2019_state_avg,percent_65_plus_state_avg,population_density_2019_state_avg,avg_hh_size_state_avg,percent_uninsured_2019_state_avg,population_density_2019_US_avg,avg_hh_size_US_avg,percent_uninsured_2019_US_avg,poverty_rate_2019_US_avg,percent_65_plus_US_avg,total_population_2019,Metro_status,NCHS_status,state_population,US_population,rucc_description
37097,North Carolina,Iredell,222,122.11,-10.12,6.09,-0.46,1741,957.61,-21.4,0,0,-100,0,0,316.57,2.62,9.6,11.8,16.23,0.3,0.3745,0.59,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,3,14,2,4.13,-0.2632,0.0442,-0.0052,3,0.0873,0,3,268.97,6.3448,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,181806,Metro,Large fringe metro,10488084,331996199,
37099,North Carolina,Jackson,21,47.79,16.67,6.93,1.32,361,821.61,12.46,0,0,0,0,57,89.47,2.32,13,19.4,19.94,7.9,0.6236,0.71,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,0,0,0,,0.0247,-0.0159,1,0,-0.0952,1,84.21,6.305,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,43938,Non-metro,Micropolitan,10488084,331996199,
37101,North Carolina,Johnston,430,205.41,-24.16,6.69,-0.15,2647,1264.46,-22.01,2,0.96,,5,0,264.58,2.82,12.2,13.3,13.64,0.4,0.5395,0.85,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,18,2.57,10.17,0.5,0.0848,0,1,0.0702,0,1,469.1,6.7704,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,209339,Metro,Large fringe metro,10488084,331996199,
37103,North Carolina,Jones,4,42.47,-69.23,1.33,-1.25,150,1592.53,-57.02,1,10.62,,0,1,19.98,2.31,15.5,26.2,23.96,0.3,0.8761,0.95,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,201.72,2.2044,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,9419,Metro,Small metro,10488084,331996199,
37105,North Carolina,Lee,71,114.93,31.48,6.28,1.28,716,1158.97,-28.4,0,0,0,0,0,242.21,2.72,14.1,16.1,16.84,0.6,0.8481,0.92,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,5,0.71,10.42,0.6667,0.0685,0.0078,1,0.2143,0.1964,1,200.72,5.5361,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,61779,Non-metro,Micropolitan,10488084,331996199,
37107,North Carolina,Lenoir,90,160.86,40.63,3.89,0.94,1336,2387.89,-22.73,2,3.57,,0,0,140.19,2.42,13.3,23,20.2,0.3,0.9933,0.98,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,13,1.86,5.01,-0.0714,0.0465,0.0109,1,0.3061,-0.1429,1,255.59,3.3605,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,55949,Non-metro,Micropolitan,10488084,331996199,
37109,North Carolina,Lincoln,134,155.61,0.75,7.99,-0.42,1127,1308.78,-12.23,0,0,0,0,0,291.07,2.52,9.8,14.4,17.95,0.2,0.3564,0.69,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,11,1.57,9.73,0.5714,0.1049,0.0223,1,0.3429,0.2429,1,310.06,8.2124,Higher risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,86111,Metro,Large fringe metro,10488084,331996199,
37113,North Carolina,Macon,72,200.79,-25.77,3.73,-3.1,161,448.99,-35.34,3,8.37,200,2,1,69.55,2.17,14.2,16.6,28.86,0.5,0.3548,0.68,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,2,1,0.14,2.7,-0.5,0.0502,0,1,0,0,1,513.14,5.6098,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,35858,Non-metro,Noncore,10488084,331996199,
37115,North Carolina,Madison,20,91.93,122.22,5.62,3.11,338,1553.67,-5.85,1,4.6,,0,12,48.39,2.4,10.2,17.6,23.14,0.1,0.4586,0.56,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,137.9,4.0172,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,21755,Metro,Medium metro,10488084,331996199,
37117,North Carolina,Martin,18,80.21,38.46,5.26,2.72,228,1016.04,-51.8,0,0,0,0,8,49.16,2.42,10.4,18.2,23.94,0.3,0.7541,0.95,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,1,0.14,5.69,-0.5,0.0569,0,1,0.1707,0.1707,1,151.52,3.4237,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,22440,Non-metro,Noncore,10488084,331996199,
37111,North Carolina,McDowell,36,78.68,-28,4.64,0.48,496,1084.01,-35.5,0,0,0,0,0,104,2.45,11.4,17.1,20.8,0.5,0.7895,0.85,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,5,0.71,20,0.6667,0.2,0.0514,1,0,0,1,181.4,4.3478,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,45756,Non-metro,Micropolitan,10488084,331996199,
37119,North Carolina,Mecklenburg,1463,131.76,-16.35,6.64,-0.28,19763,1779.88,-22.27,6,0.54,-53.85,0,3,2120.7,2.57,11.9,12.7,11.5,0.2,0.4408,0.41,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,9,116,16.57,3.6,0.0266,0.0633,0,9,0.1537,0.0263,7,302.34,6.8005,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,1110356,Metro,Large central metro,10488084,331996199,
37121,North Carolina,Mitchell,27,180.43,-6.9,5.88,-6.62,136,908.85,-26.09,0,0,0,0,0,67.63,2.31,12.6,14,25.46,0.6,0.4223,0.64,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,3,0.43,9.38,-0.4,0.125,0.0804,1,,,0,414.33,9.6875,Higher risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,14964,Non-metro,Noncore,10488084,331996199,
37123,North Carolina,Montgomery,14,51.52,-46.15,3.55,-1.88,338,1243.88,-16.54,0,0,0,0,2,55.28,2.51,13.5,19.7,21.14,0.3,0.8713,0.92,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,0,0,0,-1,0,-0.0119,1,,,0,158.25,4.576,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,27173,Non-metro,Noncore,10488084,331996199,
37125,North Carolina,Moore,110,109.04,14.58,7.24,0.1,1022,1013.08,-18.04,1,0.99,,0,0,144.59,2.42,9.4,12.6,23.98,0.7,0.3621,0.66,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,27,3.86,6.89,0.0385,0.0101,0,1,0.146,0.0932,1,209.16,7.1838,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,100880,Non-metro,Micropolitan,10488084,331996199,
37127,North Carolina,Nash,174,184.52,-0.57,6.08,-2.36,1759,1865.36,-15.19,2,2.12,0,0,7,174.48,2.5,10.1,15.5,19.04,0.6,0.8287,0.93,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,2,16,2.29,4.98,-0.1111,0.0668,-0.028,2,0.2517,0.0068,1,387.07,7.3572,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,94298,Metro,Small metro,10488084,331996199,
37129,North Carolina,New Hanover,283,120.7,23.04,5.83,-0.52,2108,899.04,-14.79,2,0.85,100,0,9,1219.62,2.32,10.2,17.3,18.4,0.3,0.3771,0.29,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,2,16,2.29,1.94,-0.2,0.0364,0,2,0.0518,-0.0207,1,231.16,6.1109,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,234473,Metro,Medium metro,10488084,331996199,
37131,North Carolina,Northampton,11,56.46,-35.29,1.8,-1.56,222,1139.45,-46.76,12,61.59,71.43,0,9,36.3,2.24,14.9,21.9,26.98,0.4,0.9022,0.93,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,148.85,2.8169,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,19483,Non-metro,Micropolitan,10488084,331996199,
37133,North Carolina,Onslow,343,173.29,6.52,10.83,-1.12,1385,699.71,-33.51,0,0,0,1,0,259.74,2.71,8.6,13.8,9.61,0.4,0.7465,0.57,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,0,0,0,-1,0.0468,-0.014,1,0,-0.0952,1,336.97,11.5052,Highest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,197938,Metro,Small metro,10488084,331996199,
37135,North Carolina,Orange,96,64.66,6.67,0.88,0.07,6275,4226.27,-35.03,0,0,0,0,5,373.47,2.51,7.2,13.4,14.58,0.4,0.2959,0.45,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,14,2,1.7,-0.3333,0.0515,-0.0099,1,0.1229,-0.0189,1,122.58,0.8347,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,148476,Metro,Medium metro,10488084,331996199,
37137,North Carolina,Pamlico,5,39.29,-44.44,0.9,-0.42,223,1752.32,-41.16,0,0,0,0,15,37.82,2.25,12.3,14.1,30.38,0.6,0.7162,0.84,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,133.58,1.1628,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,12726,Metro,Small metro,10488084,331996199,
37139,North Carolina,Pasquotank,37,92.91,8.82,8.71,-0.93,241,605.16,-38.83,0,0,0,0,0,175.53,2.51,13.3,16.1,17.18,0.2,0.7748,0.72,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,5,0.71,4.35,1.5,0.0422,0.0286,1,0,-0.0179,1,173.26,9.2913,Higher risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,39824,Non-metro,Micropolitan,10488084,331996199,
37141,North Carolina,Pender,75,118.93,-8.54,11.79,3.08,492,780.21,-27.33,0,0,0,0,0,72.37,2.66,11.3,15.1,18.58,0.4,0.5478,0.57,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,0,0,0,,0,-0.0397,1,,,0,239.45,10.0086,Highest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,63060,Metro,Medium metro,10488084,331996199,
37143,North Carolina,Perquimans,10,74.28,-41.18,14.29,-4.94,63,467.95,-39.42,1,7.43,,0,0,54.47,2.26,12.7,15.5,27.27,0.1,0.5048,0.78,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,230.26,17.3653,Highest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,13463,Non-metro,Micropolitan,10488084,331996199,
37145,North Carolina,Person,47,119.02,135,4.83,-0.21,414,1048.37,-13.03,0,0,0,0,0,100.65,2.46,9.2,17.7,20.1,0.7,0.7732,0.81,EmergingHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,1,0.14,5.56,-0.5,0.0556,0.0318,1,0.1667,0.1191,1,157,4.9438,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,39490,Metro,Medium metro,10488084,331996199,
37147,North Carolina,Pitt,269,148.83,-9.12,6.97,-0.66,2798,1548.06,-36.09,0,0,0,1,0,277.05,2.47,10.9,23.9,13.86,0.3,0.8242,0.57,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,20,2.86,2.25,-0.3103,0,0,1,0.0726,-0.0345,1,317.03,7.3718,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,180742,Metro,Small metro,10488084,331996199,
37149,North Carolina,Polk,12,57.9,33.33,1.39,1.09,216,1042.27,-35.33,1,4.83,0,0,0,87.19,2.22,10,9.5,32.06,0.2,0.3825,0.6,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,0,0,0,-1,0,-0.015,1,0,-0.0238,1,110.98,0.7273,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,20724,Non-metro,Noncore,10488084,331996199,
37151,North Carolina,Randolph,89,61.95,-8.25,4.29,0.02,1399,973.78,-15.87,0,0,-100,0,10,183.64,2.53,13.6,15.8,18.14,0.4,0.6965,0.88,ModerateBurdenResolving,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,6,0.86,10.05,-0.3333,0.055,-0.0261,1,0,-0.1071,1,130.16,4.2783,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,143667,Metro,Medium metro,10488084,331996199,
37153,North Carolina,Richmond,46,102.61,-17.86,6.14,-0.78,603,1345.11,-22.69,0,0,0,0,2,94.64,2.36,12.6,24.1,18.25,2,0.9796,0.9,ModerateBurdenResolving,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,225.3,6.5799,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,44829,Non-metro,Micropolitan,10488084,331996199,
37155,North Carolina,Robeson,170,130.14,22.3,4.24,-0.37,1461,1118.47,-22.62,3,2.3,,1,0,137.9,2.83,15,28.1,15.74,38.4,0.9911,0.99,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,45,6.43,14.61,0.5517,0.0357,0,1,0.2229,0.0743,1,224.31,4.4491,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,130625,Non-metro,Micropolitan,10488084,331996199,
37157,North Carolina,Rockingham,76,83.51,0,5.98,1,1138,1250.41,-11.37,12,13.19,,0,0,160.9,2.41,10.2,18,20.87,0.5,0.7857,0.92,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,10,1.43,9.35,9,0.0616,0.032,1,0.0893,0.0357,1,169.21,5.45,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,91010,Metro,Medium metro,10488084,331996199,
37159,North Carolina,Rowan,203,142.87,-6.02,7.78,0.8,2018,1420.25,-28.11,0,0,-100,0,0,277.8,2.59,12.2,16.5,17.86,0.2,0.8143,0.92,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,2,11,1.57,3.57,0.8333,0.0568,0.0057,2,0.0571,0.0095,2,308.96,7.3161,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,142088,Metro,Large fringe metro,10488084,331996199,
37161,North Carolina,Rutherford,82,122.34,32.26,6.71,0.71,790,1178.59,-7.06,0,0,-100,0,0,118.54,2.48,11.2,18,22.16,0.5,0.7551,0.85,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,2,0.29,1.6,,0,0,1,0,-0.0286,1,205.88,6.3415,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,67029,Non-metro,Micropolitan,10488084,331996199,
37163,North Carolina,Sampson,77,121.2,-33.62,6.12,0.44,719,1131.73,-18.39,2,3.15,,0,2,67.18,2.66,15.5,24.1,18.32,1.7,0.9723,0.99,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,6,0.86,8.96,-0.3333,0.0635,-0.0249,1,0.2679,-0.1607,1,333.7,5.875,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,63531,Non-metro,Noncore,10488084,331996199,
37165,North Carolina,Scotland,41,117.74,0,4.6,1.14,435,1249.17,-44.23,1,2.87,0,0,0,109.11,2.49,11.6,27.7,18.76,10.5,0.9936,0.99,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,11,1.57,11.03,-0.45,0.1518,0,1,0.2419,0.0098,1,226.86,3.8683,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,34823,Non-metro,Micropolitan,10488084,331996199,
37167,North Carolina,Stanly,74,117.82,-34.51,6.57,0.04,1141,1816.71,-28.37,0,0,-100,0,2,158.95,2.49,10.5,14.3,19.3,0.3,0.6325,0.69,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,7,1,6.42,-0.2222,0.059,-0.0471,1,0.3714,0.0857,1,304.11,6.5472,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,62806,Non-metro,Micropolitan,10488084,331996199,
37169,North Carolina,Stokes,62,135.99,51.22,8.82,3.22,442,969.49,-27.18,1,2.19,,0,0,101.54,2.35,13,13.6,21.75,0.5,0.3067,0.52,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,0,0,0,,0,0,1,,,0,221.53,6.959,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,45591,Metro,Medium metro,10488084,331996199,
37171,North Carolina,Surry,75,104.48,-18.48,7.19,-0.66,570,794.06,-25.39,2,2.79,,0,11,134.49,2.45,12.8,16.9,20.85,0.3,0.7258,0.94,HighBurdenResolving,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,2,12,1.71,7.55,-0.3333,0.0611,-0.0144,2,0.1667,0.0714,2,245.18,7.5712,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,71783,Non-metro,Micropolitan,10488084,331996199,
37173,North Carolina,Swain,4,28.03,-33.33,1.25,-4.56,80,560.58,-6.98,1,7.01,,0,0,27.04,2.57,21.5,17.3,19.64,25.6,0.7774,0.94,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,2,0,0,0,,0,0,2,,,0,70.07,3.6145,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,14271,Non-metro,Noncore,10488084,331996199,
37175,North Carolina,Transylvania,54,157.05,-23.94,9.21,-3.51,228,663.08,-19.43,1,2.91,-50,0,0,90.88,2.28,14.5,14.7,31.44,0.4,0.3975,0.58,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,4,0.57,13.33,1,0.0762,0.0429,1,0.0635,0.0318,1,369.35,11.1546,Highest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,34385,Non-metro,Micropolitan,10488084,331996199,
37177,North Carolina,Tyrrell,2,49.8,-66.67,2.56,-14.94,39,971.12,-2.5,0,0,0,0,0,10.28,2.1,16.4,25.2,20.17,0.5,0.8764,0.98,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,199.2,10.1266,Higher risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,4016,Non-metro,Micropolitan,10488084,331996199,
37179,North Carolina,Union,316,131.74,-27.69,5.77,-3.15,3394,1415,-20.77,4,1.67,,0,1,379.09,2.99,9.4,8.9,13.02,0.3,0.1873,0.36,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,10,1.43,6.17,-0.375,0.1409,-0.0173,1,0.3896,-0.0649,1,328.11,7.528,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,239859,Metro,Large fringe metro,10488084,331996199,
37181,North Carolina,Vance,50,112.27,-10.71,5.21,0.71,653,1466.26,-43.51,0,0,-100,0,12,176.45,2.59,10.5,23.9,19.06,0.2,0.9787,0.98,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,4,0.57,5.26,-0.4286,0.079,-0.0064,1,0.1429,0.0179,1,226.79,4.754,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,44535,Non-metro,Micropolitan,10488084,331996199,
37183,North Carolina,Wake,1147,103.17,15.05,4.81,-0.65,20966,1885.84,-27,7,0.63,250,0,9,1331.72,2.62,8.9,9.8,12.04,0.3,0.2774,0.27,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,4,37,5.29,2.35,0.1212,0.0615,0,4,0.091,0,4,200.94,5.1847,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,1111761,Metro,Large central metro,10488084,331996199,
37185,North Carolina,Warren,14,70.95,-22.22,4.27,-1.81,211,1069.38,-28.72,0,0,-100,0,7,45.95,2.45,13.1,19.2,26.22,4.7,0.8943,0.87,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,167.25,5.3254,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,19731,Non-metro,Noncore,10488084,331996199,
37187,North Carolina,Washington,9,77.72,50,2.68,-3.13,112,967.18,-27.74,0,0,0,0,0,33.42,2.37,11.9,23.5,25.32,0.1,0.8787,0.98,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,2,0.29,12.5,,0.0893,-0.0179,1,,,0,138.17,4.4944,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11580,Non-metro,Noncore,10488084,331996199,
37189,North Carolina,Watauga,91,161.99,24.66,5.4,1.74,685,1219.36,9.08,0,0,-100,0,0,179.8,2.37,8.8,27.2,16.43,0.3,0.4121,0.24,Hotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,5,0.71,7.14,-0.375,0,0,1,0.5,0.1,1,263.45,4.5697,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,56177,Non-metro,Micropolitan,10488084,331996199,
37191,North Carolina,Wayne,131,106.39,48.86,3.43,0.34,2097,1703.06,-30.33,5,4.06,,3,0,222.29,2.51,13.2,21.4,16.89,0.2,0.9503,0.94,EmergingHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,19,2.71,6.07,0.4615,0.0473,0,1,0.1092,0.0252,1,185.98,3.2309,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,123131,Metro,Small metro,10488084,331996199,
37193,North Carolina,Wilkes,41,59.93,-36.92,2.74,-2.19,621,907.74,-25.27,2,2.92,100,0,4,90.67,2.38,11.1,19.9,22.16,0.2,0.6924,0.93,ModerateBurdenResolving,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,5,0.71,4.27,-0.1667,0.0354,-0.0092,1,0.0893,-0.0179,1,159.33,3.9945,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,68412,Non-metro,Micropolitan,10488084,331996199,
37195,North Carolina,Wilson,127,155.25,-3.05,5.43,-1.17,1178,1440.08,-23.75,5,6.11,25,0,0,222.56,2.48,12.8,21.5,18.75,0.3,0.936,0.9,SustainedHotspot,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,2021-04-30,1,12,1.71,9.77,1,0.0973,-0.0433,1,0.125,-0.1696,1,319.07,6.0962,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,81801,Non-metro,Micropolitan,10488084,331996199,
37197,North Carolina,Yadkin,44,116.81,33.33,4.91,1.17,428,1136.27,-30.41,0,0,0,0,0,112.46,2.42,12.2,15.3,20.47,0.2,0.6404,0.83,ModerateBurden,2021-05-02,2021-04-24,2021-04-30,2021-04-23,2021-04-29,1900-01-01,0,0,,,,,,0,,,0,209.73,4.2186,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,37667,Metro,Medium metro,10488084,331996199,
